designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,x,y,z
Gaia DR3 3865002247461685248,3865002247461685248,164.12717870622868,7.3881302560914115,57.80241410525712,-256.99164425032006,-77.40965166891915,1.0581626,7.113332,1.0949883,5.318315,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4910.116,4.514,-0.1594,17.2894,0.0,0.0,0.0,-0.17994579884896192,0.05116663661821927,0.024257897898483663
Gaia DR3 6747926786376161536,6747926786376161536,295.96569928530664,-32.40297314008056,57.82654283079568,-24.45699525656009,-415.5139452782207,1.2189175,10.681555,2.35143,26.636501,VARIABLE,0,True,True,False,True,False,True,True,3245.1357,4.1757,-0.8538,17.2925,0.0012,0.0008,0.0005,0.06972249605963075,-0.1431697733350474,-0.10107122383134327
Gaia DR3 5274724279106403968,5274724279106403968,120.63020270507428,-66.0264302882151,57.85218481205627,-152.10436441735217,-114.96084129646177,1.2069737,11.89644,2.699113,45.51187,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3051.7524,4.2834,-0.7966,17.3008,0.0001,0.0,0.0,-0.03902673589575034,0.06591128475195986,-0.17225763887257797
Gaia DR3 518201792978856960,518201792978856960,27.965500107121475,64.43411796149833,57.82485245468829,237.44135897583192,-193.6069274781981,1.0380946,10.408663,2.3403912,-13.223567,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3237.374,4.0695,-0.8609,17.3015,0.0,0.0,0.0,0.07185305788231122,0.03814946919652583,0.17005574976207746
Gaia DR3 6885342959337741184,6885342959337741184,316.7950084194887,-13.923149827313203,57.52400132481068,382.9693935001427,-50.69305800739494,0.91518664,6.9462137,1.0420103,-33.156113,NOT_AVAILABLE,0,True,True,False,False,False,False,True,5185.343,4.5352,0.0041,17.316,0.0004,0.0003,0.0002,0.1332600711687047,-0.12516138544668484,-0.04532209074471888
Gaia DR3 4879015915487168384,4879015915487168384,69.23691490050261,-29.0569204851486,57.825885930820085,514.4795621188998,176.00594087645314,1.3250792,12.439991,2.7093124,37.464024,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3055.2173,4.4781,-0.8179,17.3234,0.0004,0.0003,0.0002,0.05834369460244267,0.15388946151228947,-0.09144098871247482
Gaia DR3 1683677624423753600,1683677624423753600,181.73929146876443,70.13125566823332,57.49727318255108,223.35845628177069,64.66659890075661,1.1779312,12.969459,3.0007715,-19.04394,NOT_AVAILABLE,0,True,True,True,False,False,False,True,3102.0288,5.0324,-0.1333,17.3342,0.0,0.0,0.0,-0.06391898496807318,-0.0019409441319721294,0.1769571886734294
Gaia DR3 4912580642524184960,4912580642524184960,25.62339159017506,-53.74129984828599,57.640899065213326,166.04054972266235,-105.4958102197813,0.87479657,5.383109,0.7105031,27.639664,NOT_AVAILABLE,0,True,True,False,False,False,True,True,6011.649,4.2348,-0.5036,17.3436,0.0,0.0,0.0,0.10028406129812674,0.04809842182849289,-0.1516394856686296
Gaia DR3 4745373133284418816,4745373133284418816,40.64179116281783,-50.7993179041391,57.61314434522431,333.7156354272668,219.4232899168965,0.8463041,5.256284,0.7264128,16.935308,NOT_AVAILABLE,1,True,True,False,False,False,True,True,6006.4995,4.2437,-0.2154,17.3537,0.0,0.0,0.0,0.0901367970758632,0.07737069348264183,-0.14564636969569003
Gaia DR3 1683677624423753472,1683677624423753472,181.73532846482885,70.13042280787634,57.58167246388034,229.2157251016134,36.531921132087774,1.1014494,10.891593,2.845028,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3000.0698,3.864,-0.6812,17.3617,0.0,0.0,0.0,-0.06382044163325049,-0.0019335334362102327,0.176675969883176
Gaia DR3 4276632394156013440,4276632394156013440,276.022285849461,1.6867594792255736,57.60111381751596,150.4381684937581,-238.4566667773612,1.319972,10.861942,2.3376465,-75.369865,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3222.069,4.154,-0.9521,17.3675,0.0,0.0,0.0,0.01969421198792597,-0.18667940178658357,0.005527845003395298
Gaia DR3 5642693123990628480,5642693123990628480,132.54220377468857,-28.36773426076672,57.65828450406593,25.19519823478042,66.48363886579148,1.0631592,12.361913,2.724762,11.898582,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3055.8682,4.4929,-0.7385,17.3736,0.0017,0.0011,0.0007,-0.11168866567546219,0.12170668681171137,-0.08919630796672322
Gaia DR3 4690736923033593728,4690736923033593728,18.27130621215673,-70.84376343995396,57.23651630623892,-74.17818714527928,8.056288918627176,1.3568393,13.808999,3.3130856,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3003.3228,5.1096,-0.3113,17.3908,0.0001,0.0001,0.0001,0.05843925170956899,0.019294472585474697,-0.1771602559214979
Gaia DR3 151650076838458112,151650076838458112,69.20216846208109,27.13153567911015,57.487253800399245,232.1700243472911,-147.48090257579935,1.8087673,7.7456923,1.3840675,40.179913,NOT_AVAILABLE,2,True,True,False,False,False,True,True,4289.0933,4.3453,-1.0728,17.3947,0.0,0.0,0.0,0.05925101262700403,0.15599717645565833,0.08550793652177859
Gaia DR3 5013816835621197440,5013816835621197440,19.314706660000688,-35.716660593031186,57.46122063746988,92.13259892481284,-172.77393264283643,1.177282,10.327956,2.2885532,43.13201,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3254.118,4.0346,-0.9397,17.4036,0.0,0.0,0.0,0.14359442015109916,0.050327432369077926,-0.10940407592564785
Gaia DR3 6437366909611503104,6437366909611503104,276.58219550905926,-65.79742068685235,57.2722355082105,-12.15594389013826,-619.3792414100429,1.2909138,13.630835,3.2923088,20.370968,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3002.416,5.0802,-0.1771,17.4137,0.0,0.0,0.0,0.008801822052100483,-0.07627952485040018,-0.1708352788434538
Gaia DR3 2115454019586473600,2115454019586473600,274.1294426896613,45.559353179996606,57.34147108183511,-13.058397584617037,337.3567409200358,1.0444993,9.516328,1.9660254,-38.53675,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3692.1602,4.5747,-0.3586,17.4273,0.0026,0.0018,0.001,0.00943607839512373,-0.1306982722716662,0.13362230710732448
Gaia DR3 3652910405833716864,3652910405833716864,216.98338440234292,-0.3717579253833862,57.032992243049776,-363.16524986896354,52.5444486213009,1.5238237,12.5022,3.110197,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3060.3489,4.8262,-0.0011,17.4377,0.0001,0.0001,0.0,-0.149406854388885,-0.11251822429394787,-0.001213586472142359
Gaia DR3 5989102478619519616,5989102478619519616,235.2963466961976,-44.6623899936602,57.47586039019088,-169.10565112984054,-266.39145844308257,0.946274,4.5205355,0.57149744,-3.9631126,NOT_AVAILABLE,0,True,True,False,False,False,True,True,6596.695,4.1899,-0.5223,17.4436,0.0,0.0,0.0,-0.07571533120280029,-0.10933192936492339,-0.13143168542843964
Gaia DR3 1212774313804554752,1212774313804554752,227.52009755174592,19.35562441845861,57.57386395195421,5.824697688443393,-452.2133098058501,1.7309614,12.021721,2.8484077,14.730082,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3023.9717,4.3363,-0.643,17.4458,0.0,0.0,0.0,-0.11911982692349823,-0.13008806051435393,0.061962219123656744
Gaia DR3 3654496279558010624,3654496279558010624,215.81468026516512,1.2394413528832344,57.27057989858388,223.53142956437677,-478.2748533208476,1.1358501,6.092967,0.82366705,-19.208466,NOT_AVAILABLE,0,False,False,False,False,False,True,True,5583.929,4.3984,-0.6759,17.4481,0.0,0.0,0.0,-0.15154805252941553,-0.10935894067537562,0.004043400008575637
Gaia DR3 4202659377841518720,4202659377841518720,285.81106903339054,-9.535830690792572,57.3561078931677,-35.05193396912522,-84.22885764518423,0.99746895,11.741471,2.60748,36.344868,NOT_AVAILABLE,0,False,False,True,False,False,True,True,3102.2332,4.297,-0.8317,17.4493,0.0,0.0,0.0,0.05022466505497285,-0.17735941314849746,-0.03096538267588049
Gaia DR3 1521686782461765888,1521686782461765888,191.2454554246112,39.27953401498874,56.95876286948424,-359.69874606984007,139.01619673413714,0.8316593,5.8030252,0.7564149,80.49385,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5841.451,4.3358,-0.3872,17.4619,0.0,0.0,0.0,-0.1418054373363777,-0.028195162708710638,0.11825219727876557
Gaia DR3 2246581329639103872,2246581329639103872,304.3858330649528,66.85501172532437,57.20405217305612,468.6837090609632,297.5889686259728,0.8299613,5.7695527,0.77145576,-4.579637,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5807.854,4.3224,-0.2905,17.467,0.0,0.0,0.0,0.0414506425758354,-0.06056925812927263,0.17169790577063757
Gaia DR3 1056860923195191936,1056860923195191936,179.45874784377168,66.56193013560468,57.02006832111263,109.33216829658735,-67.73223096585087,1.4251425,13.395333,3.1910143,-11.727797,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3034.29,5.0589,-0.1411,17.4695,0.0,0.0,0.0,-0.07425812946963553,0.0007015101051250118,0.1712957123512586
Gaia DR3 6600863910701061632,6600863910701061632,339.71603972979403,-32.27585374173224,57.269716009408334,113.62870517172954,-36.25619415126588,1.1118163,12.100922,2.7023878,2.4904501,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3052.4375,4.3564,-0.7874,17.4827,0.0001,0.0001,0.0,0.1479517622690506,-0.05468193758479213,-0.09962192685270488
Gaia DR3 4819591920506512768,4819591920506512768,81.12595314463759,-38.96990653268172,57.27060617763743,43.15888445933031,-57.27570674197477,1.0809764,8.539438,1.5642419,32.17884,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4265.911,4.6214,0.1462,17.4917,0.0028,0.0021,0.0011,0.022363611111359684,0.14323548581075196,-0.11726902625672858
Gaia DR3 1323427759184545536,1323427759184545536,240.26003097651244,33.30007876899923,57.10764192152077,-198.27831508830613,-772.2452745156925,1.0011556,5.2328,0.79895544,17.878246,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5708.916,4.207,-0.6841,17.4969,0.0,0.0,0.0,-0.07728731297471295,-0.13527972090412657,0.10234239265032478
Gaia DR3 4899957905439568256,4899957905439568256,1.5820789842236815,-65.84297370856557,57.23155766851588,197.38727769069425,-549.3192316907192,1.0712636,11.108225,2.4497757,2.1553261,NOT_AVAILABLE,0,True,True,True,False,False,False,True,3167.824,4.1687,-0.8839,17.5107,0.0001,0.0,0.0,0.07619615927614806,0.002104500365995766,-0.16994959849641356
Gaia DR3 854769861377131520,854769861377131520,157.92955101375554,57.11663057616428,57.0099591956078,-67.16367753571639,172.77885124555536,1.072005,9.002519,1.735013,-4.5957246,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3916.9065,4.5413,-0.7143,17.5175,0.0004,0.0003,0.0001,-0.09368011017211586,0.03798327659272228,0.15635705268930022
Gaia DR3 3652910371473481344,3652910371473481344,216.9820370876051,-0.3751301143973934,57.00673467444791,-361.152087756778,41.69856951157166,1.5098342,12.458369,3.0949259,-11.716808,NOT_AVAILABLE,0,True,True,True,False,False,False,True,3061.0547,4.8092,-0.0049,17.5182,0.0002,0.0001,0.0001,-0.1487228735011624,-0.11199763802551006,-0.0012189673867786343
Gaia DR3 4843073709303881728,4843073709303881728,59.15194648780565,-41.3431573010344,56.93518463192297,61.16620373779859,92.71346224911623,1.0934254,8.376395,1.5062876,25.743538,NOT_AVAILABLE,0,True,True,False,False,False,False,True,4336.919,4.6331,0.1817,17.5208,0.0001,0.0001,0.0001,0.07166271260618491,0.11998640464737494,-0.12296699241453728
Gaia DR3 5745027080665197696,5745027080665197696,142.221481136971,-7.374232498035431,57.182121245276576,-160.24719942691652,-714.2589440438635,1.0615348,11.041849,2.426135,8.506141,VARIABLE,0,True,True,True,True,False,False,True,3205.5022,4.2451,-0.8009,17.5245,0.0001,0.0,0.0,-0.14588521940692875,0.11307259765041984,-0.023887695874883288
Gaia DR3 3639794778302745088,3639794778302745088,214.7908814924196,-7.30667887896665,57.04385335885026,-1118.0262558542368,-758.5788957011164,1.5673999,12.320013,2.5153198,50.699116,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3153.8484,4.6279,-0.7591,17.5274,0.0003,0.0002,0.0001,-0.1515782718899172,-0.10531387114746643,-0.02366614302432533
Gaia DR3 2929062902976882304,2929062902976882304,106.84643706065182,-21.45852014574668,56.933600757437695,195.14755951077632,-210.1316520736746,1.0762309,10.150474,2.2822027,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3343.1187,3.9606,-1.2023,17.528,0.0016,0.0011,0.0007,-0.050188519371465755,0.1657467822390916,-0.06807214112576979
Gaia DR3 4634528720388462592,4634528720388462592,4.063774501401125,-79.85142960812378,56.96442817792121,434.10486443632266,-56.33934229081832,1.0279591,6.408673,0.92418003,-6.068909,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5367.1675,4.44,-0.4662,17.5522,0.0,0.0,0.0,0.03265949679175924,0.002320307574057334,-0.18291326285028933
Gaia DR3 6704729998176610176,6704729998176610176,282.1734710667595,-46.78513435053777,56.94227497548855,215.48376576183105,135.85768760315497,1.2267632,11.160247,2.4969378,24.324022,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3146.6575,4.212,-0.7525,17.5628,0.0,0.0,0.0,0.026814782109649788,-0.1243018923550543,-0.13534263070376093
Gaia DR3 1319404886656966016,1319404886656966016,243.7918571891844,31.86005852407662,56.83023966692177,-5.839857745875747,-750.0699312541611,1.2967311,13.468168,3.1798468,17.441187,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3040.5063,5.0736,-0.2009,17.5641,0.0,0.0,0.0,-0.06965348574555265,-0.14150380562255005,0.09801826666324256
Gaia DR3 3732539683617410816,3732539683617410816,199.192300524894,9.425004654149063,56.85773969737915,-335.47288271438487,191.03773116652405,0.98867846,5.0398397,0.75950575,-27.250702,NOT_AVAILABLE,0,False,False,False,False,False,True,True,5930.7803,4.2253,-0.1623,17.5707,0.0,0.0,0.0,-0.1729414822011271,-0.060198538799475135,0.030397289268808674
Gaia DR3 4350216075969473408,4350216075969473408,241.08295588753077,-6.283294349623361,57.0004447702111,-71.69855043545863,-866.8620095106992,1.2720575,13.791638,3.3748102,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,2982.5742,5.0894,-0.1843,17.5935,0.0001,0.0,0.0,-0.08910279475638591,-0.1612960096677854,-0.02028929996484009
Gaia DR3 3083867749248355328,3083867749248355328,119.4912788146194,-0.8135016353709931,56.74279078380125,-154.39745906557096,30.48190286228571,1.0999626,11.319844,2.4318743,-5.764107,NOT_AVAILABLE,0,False,False,True,False,False,True,True,3376.9482,4.8828,-0.0623,17.6078,0.0,0.0,0.0,-0.09117976344857424,0.16121693828421474,-0.002629913605386487
Gaia DR3 4852870701505115904,4852870701505115904,50.89726944178726,-40.07622273995087,56.55696734255256,63.985467847554695,35.174679360106374,1.2139484,6.7037525,1.0048213,12.1319685,NOT_AVAILABLE,0,True,True,False,False,False,False,True,5304.386,4.5127,0.1026,17.6202,0.0002,0.0001,0.0001,0.08933357036314697,0.10991423068436307,-0.11917074431093891
Gaia DR3 2919383519853573504,2919383519853573504,103.07114847411133,-26.386851650379352,56.62745746139513,-1.155335029149038,102.1085357198668,1.1038237,9.96488,2.1940556,12.252924,VARIABLE,0,True,True,True,True,False,False,True,3519.053,4.3919,-0.723,17.6285,0.0164,0.0112,0.0067,-0.03748393145093999,0.16144582593405366,-0.08222672740739255
Gaia DR3 6026895540811552512,6026895540811552512,253.90889207957977,-32.06915649384262,56.53807966336071,94.9152622634946,-327.3715546790992,0.8687122,8.943901,1.7609758,-18.524794,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3921.3901,4.5467,-0.4106,17.6323,0.0017,0.0012,0.0007,-0.04344583307564244,-0.1506093432687762,-0.09821184715636416
Gaia DR3 5956746565858482176,5956746565858482176,269.3088533812677,-41.99308075994001,56.495143083907294,-68.95850595777713,-370.32570488544985,0.9146065,10.40449,2.1831484,23.655043,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3584.071,4.7902,-0.0913,17.6384,0.0,0.0,0.0,-0.0016577685019963874,-0.13742168294294033,-0.1237139931376838
Gaia DR3 3531296963739811200,3531296963739811200,169.2823077566222,-27.813869948316142,56.68593441662279,204.8352121231349,-76.12262565291296,0.95725185,9.108641,1.7914543,-20.698288,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3888.7915,4.5669,-0.5232,17.6438,0.0005,0.0004,0.0002,-0.16064693694899898,0.030405933757953377,-0.08625388996098239
Gaia DR3 907066684548911872,907066684548911872,121.70088015375909,36.75903456662503,56.59173156492764,-150.68246048087067,-389.3740454297956,1.3245599,11.738608,2.6126156,5.208319,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3193.5408,4.3109,-1.0818,17.6569,0.0004,0.0003,0.0002,-0.077766037660315,0.1259096190916186,0.11054509221220207
Gaia DR3 596779044285545984,596779044285545984,132.67602494116778,7.864124459558615,56.31319919991992,-105.56854192083404,15.740571633622892,1.6816819,9.315723,1.9531021,-12.302216,NOT_AVAILABLE,0,True,True,False,False,False,False,True,3968.184,4.6938,-0.181,17.6583,0.0016,0.0012,0.0006,-0.12402456055575042,0.13451702475090313,0.025272008845765064
Gaia DR3 3574445407785255296,3574445407785255296,182.1834620477712,-11.564004075631765,56.9271025394594,247.8572944381573,-329.2359913917557,1.1219352,14.422494,3.632721,55.30713,NOT_AVAILABLE,0,True,True,False,False,False,True,True,2904.9512,5.1521,-0.3532,17.6612,0.0027,0.0015,0.0012,-0.18079376664819902,-0.006893134876322226,-0.037020154932315204
Gaia DR3 3557461767066965248,3557461767066965248,164.16251260353818,-15.883545783310396,56.51045093765158,79.71244012066265,-452.7479874492623,1.0399164,10.738383,2.454113,-17.626001,NOT_AVAILABLE,0,False,False,True,False,False,True,True,3198.587,4.1514,-0.7446,17.6616,0.0012,0.0008,0.0005,-0.17087639532266866,0.04847392134153582,-0.05054092336276297
Gaia DR3 2171727299589482112,2171727299589482112,323.71302482042864,51.538502503558405,56.71539972127668,458.9052458276693,313.164423366211,1.1644818,10.724582,2.4431038,-14.345216,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3212.401,4.177,-0.7273,17.6702,0.0001,0.0,0.0,0.09254122073526222,-0.0679459016025969,0.14453075133645235
Gaia DR3 4187837450005193088,4187837450005193088,293.028997026989,-11.274860922608598,56.56573877095166,234.5873561940905,18.155711205041225,1.048768,7.265495,1.1076202,-49.034454,VARIABLE,0,False,False,False,True,False,True,True,4866.6045,4.5233,-0.2166,17.6727,0.0,0.0,0.0,0.0708034352548146,-0.16656801126160967,-0.03608315339305746
Gaia DR3 2692455319291894400,2692455319291894400,319.1147857284359,2.580765503515673,56.69065394728726,247.35626517598288,-39.76303091554941,1.0906719,10.861241,2.4803886,,VARIABLE,0,True,True,False,True,False,True,True,3167.09,4.1113,-0.8106,17.6791,0.0013,0.0008,0.0005,0.1393346646230344,-0.1206325499747395,0.008307001116326712
Gaia DR3 4866978844438656768,4866978844438656768,72.46790807270285,-35.10813709607592,56.53743031557914,-25.9984627128496,-114.0067276737415,0.94009584,7.2543697,1.090909,21.895685,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4899.634,4.5222,-0.316,17.6824,0.0,0.0,0.0,0.04545546888006281,0.14388526502706697,-0.10608249338660039
Gaia DR3 3845829101135351296,3845829101135351296,140.24285114053322,3.36340364973936,56.7252314295734,314.6070829055723,-1136.53702338208,1.0909449,12.103519,2.6571913,8.937612,NOT_AVAILABLE,0,True,True,True,False,False,False,True,3270.0508,4.9719,-0.1647,17.6963,0.0073,0.0047,0.0031,-0.1414445169922343,0.11766802175226712,0.010813089603668908
Gaia DR3 4187836934609063552,4187836934609063552,293.0348409413396,-11.332501117192315,56.58714297584129,235.589853958374,22.71802588741476,1.2583688,12.532383,2.8679113,-48.96004,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3000.452,4.4234,-0.7423,17.6985,0.0001,0.0001,0.0,0.07070296660728687,-0.16628454345570354,-0.03621234922824675
Gaia DR3 2683714304930755712,2683714304930755712,331.69527845431674,3.41631737655742,56.58921176839661,470.9516674418808,-319.8546875806609,1.2999272,12.28028,2.8250074,-38.486103,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3012.408,4.3416,-0.7675,17.7194,0.0001,0.0,0.0,0.16177179549922027,-0.08712233412540882,0.010968685113473434
Gaia DR3 3480332916165099904,3480332916165099904,176.81449587216233,-30.287523728032085,56.36256241989167,-266.1284409003906,-227.82092288729547,0.87550795,6.304665,0.8605957,13.997693,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5481.9854,4.4248,-0.6038,17.7299,0.0,0.0,0.0,-0.1586034292119655,0.008827056703294764,-0.09277739211460798
Gaia DR3 6634032740544236032,6634032740544236032,272.60824518288496,-62.001231350486286,56.19606259949654,-76.95190101786314,222.4517728684893,4.7992907,5.311746,0.7728386,29.996487,NOT_AVAILABLE,1,True,True,False,False,False,True,True,5812.785,4.2535,-0.428,17.7317,0.0,0.0,0.0,0.003929547181121819,-0.08626141651371419,-0.162410792970276
Gaia DR3 2056115198113182208,2056115198113182208,307.0937101191311,34.20220748536728,56.19883783253911,349.62255001661424,-48.36664341646416,1.2647167,13.290407,3.060217,-29.52871,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3084.1807,5.0666,-0.2304,17.7479,0.0,0.0,0.0,0.09166823830909547,-0.12123479872346421,0.10330081825419124
Gaia DR3 1821708351374312064,1821708351374312064,301.02411840852204,17.068323509168412,56.26925138931947,-387.47184414758806,-419.4971680644172,0.89257395,5.645246,0.7685051,5.1396985,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5852.927,4.3674,-0.1244,17.7486,0.0,0.0,0.0,0.09054038999159662,-0.15054093615339975,0.05393701739708675
Gaia DR3 1234693112077610880,1234693112077610880,221.596506343427,16.49260116531805,56.36642126586735,-108.6186846547924,-921.87562571853,1.0326188,8.712721,1.5723891,42.875267,NOT_AVAILABLE,0,True,True,False,False,False,True,True,4049.1663,4.5498,-0.5884,17.7489,0.0003,0.0002,0.0001,-0.13176964142834877,-0.1169761946576673,0.052168260895790616
Gaia DR3 1125337098625077504,1125337098625077504,135.05447462137312,75.37236190179152,56.16363780291989,43.36859374575873,-105.98295154874803,1.4680492,13.293903,3.046173,-43.17588,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3084.1958,5.0689,-0.2385,17.7496,0.0001,0.0,0.0,-0.032844135886051354,0.03278174130969538,0.17779806726657918
Gaia DR3 1191518146611956096,1191518146611956096,238.2997173359609,13.194131836047603,56.24048274575952,-150.61781477602003,-561.2396531120999,8.84668,5.9265714,0.7916069,39.76534,NOT_AVAILABLE,1,True,True,False,False,False,True,True,5686.782,4.366,-0.7558,17.7563,0.0,0.0,0.0,-0.09397389829169984,-0.15215502915806645,0.041926236932538954
Gaia DR3 4271449399422291712,4271449399422291712,275.2358979715318,-1.0539571516307988,56.26477736801179,-511.0630384411239,-968.0037899936606,1.0142411,12.131824,2.6935635,-33.49549,NOT_AVAILABLE,0,True,True,True,False,False,False,True,3282.0195,4.98,-0.2153,17.7656,0.0003,0.0002,0.0001,0.016750814211461355,-0.18279153952618796,-0.0033769242793949892
Gaia DR3 3837697972130323456,3837697972130323456,142.28773185495157,-2.7690784103141683,54.9186971699019,116.3744218813314,-31.264758127632703,3.1441855,4.4650126,0.6165037,9.92633,NOT_AVAILABLE,0,True,True,False,False,False,True,True,6353.532,4.0357,-0.5275,17.776,0.0,0.0,0.0,-0.14498105010684595,0.11210368469983645,-0.008864104592002384
Gaia DR3 4155146598548456064,4155146598548456064,280.0736812534868,-10.46780095683691,56.25655840328173,-143.15084205043124,-556.8648223565458,0.9276153,10.638169,2.1261482,-69.823166,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3554.5205,4.6564,-0.7818,17.7806,0.0048,0.0033,0.002,0.03155120883839954,-0.1775999576058616,-0.03332675894307551
Gaia DR3 2014653404891943936,2014653404891943936,343.5831299528126,60.9948603958803,56.12258275798064,-705.4853768020032,-132.5136610821121,1.109907,11.599415,2.6011868,-30.66882,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3101.7393,4.2275,-0.8399,17.8081,0.0016,0.001,0.0007,0.08518681970345474,-0.025099101740562426,0.16017895221475256
Gaia DR3 1990050457838764544,1990050457838764544,342.5853369006658,51.60640656763445,55.96787328147363,-20.731070657795044,-209.70885237215063,1.1813504,13.335136,3.1277313,-12.351842,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3061.1167,5.0577,-0.1686,17.815,0.0,0.0,0.0,0.10849160353828546,-0.03402970194168263,0.1434908641775653
Gaia DR3 1554835340053676800,1554835340053676800,197.23107831141087,49.08065037338845,56.12957380427783,-99.31292451588756,56.44200848108481,1.147033,10.220127,2.065112,11.015882,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3391.6294,4.0857,-1.1838,17.8265,0.0001,0.0001,0.0,-0.1144603085486431,-0.0354994302096366,0.1382514861893837
Gaia DR3 1701585301586363904,1701585301586363904,219.30529832556255,75.61151710152384,56.113218146329146,168.96915902747742,-131.5343650983738,1.2160472,11.655676,2.3853865,-5.8833566,NOT_AVAILABLE,0,True,True,True,False,False,True,True,3313.89,4.5229,-0.9948,17.8268,0.0019,0.0013,0.0008,-0.03517939594494049,-0.028799434879659254,0.17721941542516959
Gaia DR3 6313600142709958144,6313600142709958144,225.1808186516746,-11.137268494322058,56.06777131891592,-15.477827551472132,-481.0976628242902,1.2478139,8.844958,1.7588458,14.714325,NOT_AVAILABLE,0,False,False,False,False,False,True,True,3808.5635,4.418,-0.6319,17.834,0.0001,0.0001,0.0,-0.12648229299015673,-0.1272831491406767,-0.03532598586864571
Gaia DR3 892160231749198848,892160231749198848,112.27878982917892,31.785435445699783,56.11172845740712,137.99727516179132,129.0353821378184,3.8358347,4.094832,0.4802935,-2.673891,NOT_AVAILABLE,0,False,False,False,False,False,False,True,7002.8057,4.1248,-0.3954,17.8343,0.0,0.0,0.0,-0.05893472091176059,0.14384935454421618,0.096330848652657
Gaia DR3 657608666099404544,657608666099404544,129.2825739873991,15.12533795095162,56.11184010495349,-127.05600261790568,-894.2040154339082,1.2689109,10.738581,2.4002829,83.64025,VARIABLE,0,True,True,True,True,False,True,True,3223.8347,4.1943,-0.7368,17.8344,0.0,0.0,0.0,-0.11177855335110595,0.13665148013903966,0.04771921471896091
Gaia DR3 2741452134407577216,2741452134407577216,4.234167933998879,5.121228378212199,56.15890033501793,-89.92714582015785,-623.9352809525939,1.3474796,12.388646,2.920659,-2.2783291,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3000.0864,4.3984,-0.6464,17.8346,0.0,0.0,0.0,0.18165103605622357,0.013448533510210305,0.016324319215601936
Gaia DR3 596779044285041792,596779044285041792,132.67603757305963,7.86445109385351,56.00725934401263,-43.41228220927853,-26.99130422322655,1.452881,9.072543,1.7879858,,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3689.1877,4.1216,-1.2018,17.8391,0.0,0.0,0.0,-0.12276749930290767,0.1331535573482423,0.025016908508346192
Gaia DR3 2045458628362127360,2045458628362127360,294.6829962716154,33.19441313934374,56.18875373663919,142.46899390854213,261.0109140393182,1.0385094,12.570746,2.8481874,-29.586601,NOT_AVAILABLE,0,True,True,False,False,False,True,True,3006.8599,4.4421,-0.7419,17.8418,0.0004,0.0002,0.0001,0.06388154160146753,-0.13899707544961531,0.10008206464841131
